agency_id,agency_name,state,district,constituency,year_month,monthly_amount,work_count,cumulative_amount,work_category,peer_ratio,hist_median,hist_mad,hist_upper_fence,hist_iqr,insufficient_history,modified_z_score,iqr_ratio,velocity_ratio,acceleration,risk_score,risk_tier,flag_reason
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2022-06,1185262.0,4,5687377.0,Health & Education,0.95,1065561.5,50859.0,1349880.625,127167.75,False,1.59,0.0,1.11,0.14,12.0,Low,Normal Baseline Variance
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2022-07,1109903.0,2,6797280.0,Health & Education,1.0,1081903.0,101718.0,1389325.0,136042.0,False,0.19,0.0,1.03,-0.09,1.5,Low,Normal Baseline Variance
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2022-08,1596247.0,1,8393527.0,Health & Education,1.0,1095903.0,68021.0,1329969.5,109031.5,False,4.96,2.44,1.46,0.43,54.4,Medium,Statistically Extreme Outlier (5.0 MAD Modified Z-Score) & Exceeded IQR Upper-Fence by 2.4x spread
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2022-09,1151723.0,4,9545250.0,Water Supply & Sanitation,1.0,1109903.0,75359.0,1621744.0,222473.0,False,0.37,0.0,1.0,-0.45,2.6,Low,Normal Baseline Variance
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2022-10,1185418.0,3,10730668.0,Public Infrastructure & Community Halls,1.0,1130813.0,68021.0,1481022.25,162916.0,False,0.54,0.0,1.05,0.04,4.2,Low,Normal Baseline Variance
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2022-11,875022.0,4,11605690.0,Health & Education,0.82,1151723.0,69820.0,1340690.5,103515.0,False,0.0,0.0,0.75,-0.3,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2022-12,956282.0,4,12561972.0,Public Infrastructure & Community Halls,1.0,1130813.0,68099.0,1377361.375,127988.25,False,0.0,0.0,0.82,0.07,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2023-02,1359191.0,2,13921163.0,Health & Education,1.0,1109903.0,75515.0,1441296.25,170637.5,False,2.23,0.0,1.2,0.38,17.1,Low,Elevated Disbursement (2.2 Z-Score)
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2023-04,1213052.0,2,15134215.0,Health & Education,1.0,1130813.0,116110.5,1524211.25,196900.0,False,0.48,0.0,1.04,-0.16,3.6,Low,Normal Baseline Variance
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2023-06,1088049.0,2,16222264.0,Health & Education,1.0,1151723.0,102503.0,1458800.0,163832.0,False,0.0,0.0,0.93,-0.11,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2023-07,7163498.0,3,23385762.0,Health & Education,1.74,1130813.0,81916.0,1429272.625,148752.75,False,49.67,38.55,6.3,5.37,88.7,Critical,Spend Velocity Surge (6.3x recent baseline) & Statistically Extreme Outlier (49.7 MAD Modified Z-Score)
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2023-09,1280889.0,2,24666651.0,Health & Education,1.0,1151723.0,102503.0,1616961.5,220560.0,False,0.85,0.0,1.11,-5.19,6.8,Low,Normal Baseline Variance
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2023-10,1015208.0,3,25681859.0,Roads & Bridges,1.0,1168492.5,115834.5,1640562.875,226732.25,False,0.0,0.0,0.81,-0.3,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2023-12,1434181.0,2,27116040.0,Health & Education,1.0,1151723.0,129166.0,1628392.5,231669.0,False,1.47,0.0,1.15,0.34,11.5,Low,Normal Baseline Variance
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2024-01,1444875.0,1,28560915.0,Health & Education,1.0,1168492.5,136278.5,1762952.625,282224.75,False,1.37,0.0,1.16,0.01,10.8,Low,Normal Baseline Variance
AGN_PUN_AMR_024,Bdpo Majitha,Punjab,Amritsar,Amritsar,2024-02,896484.0,1,29457399.0,Roads & Bridges,1.0,1185262.0,170054.0,1839155.25,309437.5,False,0.0,0.0,0.66,-0.5,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_025,Municipal Corporation Amritsar,Punjab,Amritsar,Amritsar,2022-05,1031123.0,1,1031123.0,Roads & Bridges,1.0,1031123.0,0.0,1031123.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_AMR_025,Municipal Corporation Amritsar,Punjab,Amritsar,Amritsar,2023-01,1311719.0,1,2342842.0,Health & Education,1.0,1031123.0,0.0,1031123.0,0.0,True,0.0,0.0,1.27,0.27,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2022-01,1054897.0,2,1054897.0,Health & Education,1.0,1054897.0,0.0,1054897.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2022-03,679873.0,1,1734770.0,Health & Education,0.49,1054897.0,0.0,1054897.0,0.0,True,0.0,0.0,0.64,-0.36,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2022-04,880355.0,3,2615125.0,Public Infrastructure & Community Halls,0.58,867385.0,187512.0,1242409.0,187512.0,True,0.05,0.0,1.01,0.37,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2022-05,795426.0,3,3410551.0,Water Supply & Sanitation,0.76,880355.0,174542.0,1248894.0,187512.0,False,0.0,0.0,0.9,-0.11,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2022-06,1297113.0,3,4707664.0,Health & Education,1.05,837890.5,100241.0,1160169.625,157452.75,False,3.09,0.87,1.55,0.64,31.8,Low,Elevated Disbursement (3.1 Z-Score)
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2022-07,848866.0,2,5556530.0,Public Infrastructure & Community Halls,1.0,880355.0,174542.0,1444103.5,259471.0,False,0.0,0.0,0.96,-0.58,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2022-09,1138098.0,1,6694628.0,Health & Education,1.0,864610.5,126961.0,1314974.75,202475.5,False,1.45,0.0,1.32,0.35,12.5,Low,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2022-10,938320.0,2,7632948.0,Roads & Bridges,1.0,880355.0,174542.0,1508024.75,274351.5,False,0.22,0.0,1.09,-0.23,2.2,Low,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2022-11,1247968.0,2,8880916.0,Health & Education,1.18,909337.5,129735.5,1435984.125,240191.25,False,1.76,0.0,1.37,0.29,16.0,Low,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2022-12,762897.0,1,9643813.0,Roads & Bridges,1.0,938320.0,142894.0,1571946.0,289232.0,False,0.0,0.0,0.73,-0.64,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2023-01,1374777.0,2,11018590.0,Roads & Bridges,1.0,909337.5,146000.0,1580065.375,308511.75,False,2.15,0.0,1.32,0.59,17.5,Low,Elevated Disbursement (2.2 Z-Score)
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2023-02,895607.0,3,11914197.0,Water Supply & Sanitation,1.0,938320.0,175423.0,1749363.5,370887.0,False,0.0,0.0,0.86,-0.46,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2023-03,1390266.0,2,13304463.0,Health & Education,1.0,916963.5,146000.0,1660654.75,330059.5,False,2.19,0.0,1.34,0.48,17.8,Low,Elevated Disbursement (2.2 Z-Score)
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2023-05,1212000.0,1,14516463.0,Health & Education,1.0,938320.0,175423.0,1846621.0,399102.0,False,1.05,0.0,1.11,-0.23,8.2,Low,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2023-07,1068258.0,1,15584721.0,Health & Education,0.26,996608.5,208287.0,1812332.625,382237.75,False,0.23,0.0,0.87,-0.24,1.6,Low,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2023-08,634743.0,3,16219464.0,Roads & Bridges,0.75,1054897.0,193071.0,1778044.25,365373.5,False,0.0,0.0,0.56,-0.31,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2023-09,1162697.0,3,17382161.0,Roads & Bridges,1.0,996608.5,208287.0,1799221.0,385486.0,False,0.54,0.0,1.02,0.46,3.9,Low,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2023-11,1265134.0,4,18647295.0,Water Supply & Sanitation,1.0,1054897.0,193071.0,1756701.0,363134.0,False,0.73,0.0,1.13,0.11,6.1,Low,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2023-12,1010756.0,1,19658051.0,Health & Education,0.7,1061577.5,194973.5,1812332.625,382237.75,False,0.0,0.0,0.85,-0.28,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2024-01,730623.0,4,20388674.0,Water Supply & Sanitation,1.0,1054897.0,193071.0,1778044.25,365373.5,False,0.0,0.0,0.65,-0.2,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2024-02,1265851.0,3,21654525.0,Health & Education,1.0,1032826.5,199551.0,1799221.0,385486.0,False,0.79,0.0,1.22,0.56,7.1,Low,Normal Baseline Variance
AGN_PUN_AMR_026,Amritsar Zilla Parishad,Punjab,Amritsar,Amritsar,2024-03,906076.0,4,22560601.0,Roads & Bridges,1.0,1054897.0,206031.0,1846621.0,399102.0,False,0.0,0.0,0.83,-0.38,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2022-01,5017502.0,7,5017502.0,Health & Education,1.04,5017502.0,0.0,5017502.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2022-03,2610204.0,2,7627706.0,Health & Education,1.0,5017502.0,0.0,5017502.0,0.0,True,0.0,0.0,0.52,-0.48,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2022-06,2999774.0,3,10627480.0,Health & Education,1.03,3813853.0,1203649.0,6221151.0,1203649.0,True,0.0,0.0,0.79,0.27,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2022-07,1421398.0,2,12048878.0,Roads & Bridges,1.0,2999774.0,389570.0,5814111.5,1203649.0,False,0.0,0.0,0.47,-0.31,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2022-09,1809364.0,2,13858242.0,Roads & Bridges,0.99,2804989.0,789188.0,5291011.25,1191203.5,False,0.0,0.0,0.65,0.17,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2022-10,1357501.0,1,15215743.0,Water Supply & Sanitation,1.0,2610204.0,800840.0,4785389.0,1190410.0,False,0.0,0.0,0.52,-0.12,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2022-11,1621083.0,1,16836826.0,Public Infrastructure & Community Halls,0.97,2209784.0,789188.0,4978369.5,1383992.0,False,0.0,0.0,0.73,0.21,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2023-01,1931703.0,4,18768529.0,Public Infrastructure & Community Halls,1.0,1809364.0,451863.0,4730611.75,1283748.5,False,0.18,0.0,1.13,0.39,2.2,Low,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2023-02,2069834.0,1,20838363.0,Public Infrastructure & Community Halls,0.91,1870533.5,481084.0,4412248.625,1136434.75,False,0.28,0.0,1.21,0.08,3.5,Low,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2023-03,2713107.0,4,23551470.0,Health & Education,1.0,1931703.0,510305.0,4093885.5,989121.0,False,1.03,0.0,1.58,0.38,11.6,Low,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2023-04,1962607.0,3,25514077.0,Health & Education,0.95,2000768.5,594403.0,4216223.25,1019228.0,False,0.0,0.0,1.05,-0.53,0.4,Low,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2023-05,2472842.0,2,27986919.0,Health & Education,1.0,1962607.0,541209.0,4081303.5,946432.0,False,0.64,0.0,1.27,0.22,6.5,Low,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2023-07,2179804.0,4,30166723.0,Roads & Bridges,1.0,2016220.5,525302.5,3946383.75,873636.0,False,0.21,0.0,1.08,-0.19,2.1,Low,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2023-08,2298980.0,4,32465703.0,Health & Education,1.0,2069834.0,448751.0,3811464.0,800840.0,False,0.34,0.0,1.08,0.0,3.0,Low,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2023-09,2591402.0,1,35057105.0,Roads & Bridges,1.19,2124819.0,416704.0,3679735.625,735914.75,False,0.76,0.0,1.16,0.08,7.4,Low,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2023-10,2566975.0,1,37624080.0,Water Supply & Sanitation,1.0,2179804.0,411598.0,3696207.25,730269.5,False,0.63,0.0,1.08,-0.08,5.0,Low,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2023-11,1657363.0,4,39281443.0,Health & Education,1.0,2239392.0,361411.0,3638578.875,694984.25,False,0.0,0.0,0.69,-0.38,0.0,Low,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2023-12,3057364.0,2,42338807.0,Public Infrastructure & Community Halls,1.0,2179804.0,411598.0,3764459.0,782038.0,False,1.44,0.0,1.28,0.59,12.2,Low,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2024-01,3060607.0,2,45399414.0,Public Infrastructure & Community Halls,1.09,2239392.0,400420.0,3753835.625,765554.75,False,1.38,0.0,1.26,-0.02,12.1,Low,Normal Baseline Variance
AGN_PUN_AMR_027,Department Of Public Health Eng Amritsar,Punjab,Amritsar,Amritsar,2024-03,1679211.0,2,47078625.0,Public Infrastructure & Community Halls,1.0,2298980.0,414127.0,3848338.5,791122.0,False,0.0,0.0,0.65,-0.61,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_028,Jagatsinghpur Panchayat Samiti,Punjab,Ludhiana,Fatehgarh Sahib,2022-01,2080549.0,3,2080549.0,Health & Education,0.54,2080549.0,0.0,2080549.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_LUD_028,Jagatsinghpur Panchayat Samiti,Punjab,Ludhiana,Fatehgarh Sahib,2022-04,2700973.0,1,4781522.0,Water Supply & Sanitation,1.0,2080549.0,0.0,2080549.0,0.0,True,0.0,0.0,1.3,0.3,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_LUD_028,Jagatsinghpur Panchayat Samiti,Punjab,Ludhiana,Fatehgarh Sahib,2022-05,2728434.0,1,7509956.0,Water Supply & Sanitation,1.0,2390761.0,310212.0,3011185.0,310212.0,True,0.73,0.0,1.14,-0.16,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_LUD_028,Jagatsinghpur Panchayat Samiti,Punjab,Ludhiana,Fatehgarh Sahib,2022-06,1830780.0,4,9340736.0,Health & Education,1.0,2700973.0,27461.0,3200617.25,323942.5,False,0.0,0.0,0.68,-0.46,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_028,Jagatsinghpur Panchayat Samiti,Punjab,Ludhiana,Fatehgarh Sahib,2022-08,1984590.0,2,11325326.0,Health & Education,0.98,2390761.0,323942.5,3742435.5,689731.5,False,0.0,0.0,0.83,0.15,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_028,Jagatsinghpur Panchayat Samiti,Punjab,Ludhiana,Fatehgarh Sahib,2022-11,2355653.0,1,13680979.0,Public Infrastructure & Community Halls,1.0,2080549.0,249769.0,3775547.5,716383.0,False,0.74,0.0,1.13,0.3,6.2,Low,Normal Baseline Variance
AGN_PUN_LUD_028,Jagatsinghpur Panchayat Samiti,Punjab,Ludhiana,Fatehgarh Sahib,2023-02,2978355.0,2,16659334.0,Public Infrastructure & Community Halls,1.0,2218101.0,310416.0,3523737.875,606063.25,False,1.65,0.0,1.34,0.21,14.1,Low,Normal Baseline Variance
AGN_PUN_LUD_028,Jagatsinghpur Panchayat Samiti,Punjab,Ludhiana,Fatehgarh Sahib,2023-03,1897875.0,1,18557209.0,Public Infrastructure & Community Halls,1.0,2355653.0,371063.0,3737904.5,682134.0,False,0.0,0.0,0.75,-0.59,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_028,Jagatsinghpur Panchayat Samiti,Punjab,Ludhiana,Fatehgarh Sahib,2023-05,1861809.0,1,20419018.0,Public Infrastructure & Community Halls,1.0,2218101.0,353773.5,3825228.75,744927.0,False,0.0,0.0,0.86,0.11,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_028,Jagatsinghpur Panchayat Samiti,Punjab,Ludhiana,Fatehgarh Sahib,2023-06,2802109.0,4,23221127.0,Water Supply & Sanitation,1.0,2080549.0,249769.0,3905620.0,803098.0,False,1.95,0.0,1.44,0.59,17.0,Low,Normal Baseline Variance
AGN_PUN_LUD_028,Jagatsinghpur Panchayat Samiti,Punjab,Ludhiana,Fatehgarh Sahib,2023-08,3188213.0,2,26409340.0,Roads & Bridges,1.0,2218101.0,371806.5,3924591.25,802015.0,False,1.76,0.0,1.47,0.03,15.8,Low,Normal Baseline Variance
AGN_PUN_LUD_028,Jagatsinghpur Panchayat Samiti,Punjab,Ludhiana,Fatehgarh Sahib,2023-09,13075282.0,3,39484622.0,Water Supply & Sanitation,1.0,2355653.0,446456.0,4001330.0,824039.0,False,16.2,11.01,5.07,3.6,85.0,Critical,Spend Velocity Surge (5.1x recent baseline) & Statistically Extreme Outlier (16.2 MAD Modified Z-Score)
AGN_PUN_LUD_028,Jagatsinghpur Panchayat Samiti,Punjab,Ludhiana,Fatehgarh Sahib,2023-10,2527416.0,1,42012038.0,Roads & Bridges,1.0,2528313.0,496882.5,4171059.375,883259.25,False,0.0,0.0,0.87,-4.2,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_028,Jagatsinghpur Panchayat Samiti,Punjab,Ludhiana,Fatehgarh Sahib,2023-12,1880341.0,4,43892379.0,Water Supply & Sanitation,1.0,2527416.0,450939.0,4028387.5,817519.0,False,0.0,0.0,0.71,-0.17,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_028,Jagatsinghpur Panchayat Samiti,Punjab,Ludhiana,Fatehgarh Sahib,2024-01,2387611.0,3,46279990.0,Roads & Bridges,1.0,2441534.5,496882.5,4079895.0,864136.5,False,0.0,0.0,0.9,0.19,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-01,5588456.0,3,5588456.0,Health & Education,1.46,5588456.0,0.0,5588456.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-03,2278445.0,1,7866901.0,Health & Education,1.0,5588456.0,0.0,5588456.0,0.0,True,0.0,0.0,0.41,-0.59,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-07,2139840.0,1,10006741.0,Public Infrastructure & Community Halls,1.0,3933450.5,1655005.5,7243461.5,1655005.5,True,0.0,0.0,0.54,0.14,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-08,2066787.0,3,12073528.0,Health & Education,1.02,2278445.0,138605.0,6519912.5,1724308.0,False,0.0,0.0,0.91,0.36,0.1,Low,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-09,2705669.0,3,14779197.0,Health & Education,1.0,2209142.5,105829.0,4582504.25,984371.0,False,3.16,0.0,1.22,0.32,23.8,Low,Elevated Disbursement (3.2 Z-Score)
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-10,1860640.0,4,16639837.0,Health & Education,1.0,2278445.0,211658.0,3554412.5,565829.0,False,0.0,0.0,0.82,-0.41,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-12,1706104.0,2,18345941.0,Health & Education,1.0,2209142.5,245429.0,3369582.125,513812.75,False,0.0,0.0,0.77,-0.04,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-01,3085696.0,4,21431637.0,Health & Education,1.0,2139840.0,279200.0,3284572.25,528343.5,False,2.29,0.0,1.47,0.69,19.5,Low,Elevated Disbursement (2.3 Z-Score)
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-02,2313600.0,3,23745237.0,Health & Education,1.0,2209142.5,422514.5,3978814.0,785425.5,False,0.17,0.0,1.1,-0.37,1.9,Low,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-03,2783668.0,3,26528905.0,Health & Education,1.0,2278445.0,417805.0,3663992.0,638882.0,False,0.82,0.0,1.27,0.17,7.7,Low,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-04,1464658.0,4,27993563.0,Public Infrastructure & Community Halls,1.0,2296022.5,422514.5,3782845.25,679118.0,False,0.0,0.0,0.58,-0.69,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-06,2507745.0,2,30501308.0,Health & Education,1.0,2278445.0,427224.0,3916101.0,780955.0,False,0.36,0.0,1.2,0.62,4.0,Low,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-07,2349247.0,3,32850555.0,Health & Education,1.0,2296022.5,422514.5,3790046.5,709918.5,False,0.08,0.0,0.97,-0.23,0.6,Low,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-08,3323411.0,2,36173966.0,Public Infrastructure & Community Halls,1.0,2313600.0,392069.0,3663992.0,638882.0,False,1.74,0.0,1.37,0.39,14.9,Low,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-09,2542838.0,4,38716804.0,Health & Education,1.0,2331423.5,413245.0,3782845.25,679118.0,False,0.35,0.0,1.05,-0.32,2.8,Low,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-10,3260188.0,2,41976992.0,Health & Education,1.0,2349247.0,356422.0,3706701.0,641355.0,False,1.72,0.0,1.29,0.24,14.2,Low,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-11,2790433.0,4,44767425.0,Health & Education,1.0,2428496.0,358440.5,3965572.375,737598.25,False,0.68,0.0,1.1,-0.19,5.6,Low,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-12,1615751.0,1,46383176.0,Public Infrastructure & Community Halls,1.0,2507745.0,367905.0,3766322.5,650593.0,False,0.0,0.0,0.61,-0.5,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2024-01,2659451.0,4,49042627.0,Health & Education,1.0,2428496.0,361823.0,3844279.0,703691.5,False,0.43,0.0,1.0,0.39,3.0,Low,Normal Baseline Variance
AGN_PUN_LUD_029,Executive Engineer Pwd Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2024-03,2899906.0,2,51942533.0,Public Infrastructure & Community Halls,1.0,2507745.0,367905.0,3812656.0,683737.0,False,0.72,0.0,1.06,0.07,5.5,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2022-01,1415545.0,4,1415545.0,Health & Education,1.34,1415545.0,0.0,1415545.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2022-03,1979633.0,3,3395178.0,Health & Education,1.42,1415545.0,0.0,1415545.0,0.0,True,0.0,0.0,1.4,0.4,0.0,Insufficient History,Normal Baseline Variance
