agency_id,agency_name,state,year_month,monthly_amount,work_count,cumulative_amount,work_category
agy_0012,Kollam Rural Development Agency,Kerala,2019-04,1278868.35,1,47168502.78,Health
agy_0012,Kollam Rural Development Agency,Kerala,2019-05,1446614.0299999998,2,48615116.81,Health
agy_0013,Kollam Zilla Parishad,Kerala,2015-06,1212097.24,3,1212097.24,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2015-08,1539054.2,3,2751151.44,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2015-09,2143384.08,2,4894535.52,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2015-11,2794098.91,4,7688634.43,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2015-12,1090130.2,2,8778764.63,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2016-01,1559504.44,1,10338269.07,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2016-02,3450801.25,6,13789070.32,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2016-03,3560743.04,3,17349813.36,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2016-04,1476546.49,3,18826359.85,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2016-05,1273534.1300000001,2,20099893.98,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2016-06,1863879.06,3,21963773.04,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2016-07,1253382.89,1,23217155.93,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2016-08,5134949.27,2,28352105.2,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2016-09,1198001.6,2,29550106.8,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2016-10,1871896.9300000002,2,31422003.73,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2016-11,3197813.87,5,34619817.6,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2016-12,840581.13,1,35460398.730000004,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2017-01,789650.3999999999,3,36250049.13,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2017-02,1835293.68,2,38085342.81,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2017-03,1122403.77,2,39207746.58,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2017-04,2576775.16,6,41784521.74,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2017-05,1198454.26,2,42982976.0,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2017-06,1138715.8,1,44121691.8,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2017-07,842175.9299999999,2,44963867.730000004,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2017-08,3882363.69,3,48846231.42,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2017-09,1794786.97,2,50641018.39,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2017-12,1394132.02,2,52035150.410000004,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2018-01,2120749.61,3,54155900.02,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2018-02,2304161.29,3,56460061.31,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2018-03,2456676.77,1,58916738.08,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2018-05,2960762.0999999996,4,61877500.18,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2018-08,1409452.92,2,63286953.1,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2018-09,5023973.41,4,68310926.51,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2018-10,2202720.31,1,70513646.82,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2018-11,927105.25,3,71440752.07,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2018-12,3137438.25,4,74578190.32,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2019-01,1209382.56,2,75787572.88,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2019-02,3393754.93,2,79181327.81,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2019-04,3366052.7,4,82547380.51,Public Amenities
agy_0013,Kollam Zilla Parishad,Kerala,2019-05,1603917.53,1,84151298.04,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2015-07,1558083.4,2,1558083.4,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2015-08,1942821.5,3,3500904.9,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2015-10,2029623.36,3,5530528.26,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2015-11,2185826.64,3,7716354.9,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2015-12,1350695.85,1,9067050.75,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2016-01,755557.75,2,9822608.5,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2016-03,1680387.69,3,11502996.190000001,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2016-04,2446056.21,3,13949052.4,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2016-05,1745351.3599999999,2,15694403.76,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2016-07,1551353.46,1,17245757.22,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2016-08,966138.82,1,18211896.04,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2016-09,2055915.91,1,20267811.95,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2016-10,1495075.3599999999,2,21762887.31,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2016-12,2013812.98,1,23776700.29,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2017-01,1120076.38,2,24896776.67,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2017-02,383320.05,1,25280096.72,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2017-03,2265440.87,1,27545537.59,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2017-04,1840081.04,3,29385618.63,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2017-05,2587048.8,3,31972667.43,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2017-06,1745489.05,1,33718156.48,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2017-08,13529556.61,3,47247713.09,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2017-09,2587633.89,2,49835346.98,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2017-10,1718876.1400000001,2,51554223.12,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2017-12,1525536.8900000001,2,53079760.01,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2018-01,993039.09,2,54072799.1,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2018-02,2287665.6100000003,2,56360464.71,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2018-03,1358070.11,1,57718534.82,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2018-04,1466020.1800000002,2,59184555.0,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2018-06,2631946.0999999996,3,61816501.1,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2018-08,1801245.57,2,63617746.67,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2018-10,1068923.73,2,64686670.4,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2018-12,2889766.3600000003,2,67576436.76,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2019-01,1979461.0,2,69555897.76,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2019-02,2048656.29,2,71604554.05,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2019-03,383712.3,1,71988266.35,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2019-04,1594470.66,2,73582737.01,Public Amenities
agy_0014,Kottayam Panchayat Samiti,Kerala,2019-05,2007826.5899999999,3,75590563.6,Public Amenities
agy_0015,Kottayam Panch. Samiti,Kerala,2015-07,317165.05,1,317165.05,Roads
agy_0015,Kottayam Panch. Samiti,Kerala,2016-01,1940968.82,1,2258133.87,Roads
agy_0015,Kottayam Panch. Samiti,Kerala,2016-08,1776915.4,1,4035049.27,Roads
agy_0015,Kottayam Panch. Samiti,Kerala,2016-10,447702.3,1,4482751.57,Roads
agy_0015,Kottayam Panch. Samiti,Kerala,2017-01,556168.23,1,5038919.8,Roads
agy_0015,Kottayam Panch. Samiti,Kerala,2017-02,2068613.76,2,7107533.5600000005,Roads
agy_0015,Kottayam Panch. Samiti,Kerala,2017-07,2007842.48,1,9115376.04,Roads
agy_0015,Kottayam Panch. Samiti,Kerala,2017-11,1447005.08,1,10562381.120000001,Roads
agy_0015,Kottayam Panch. Samiti,Kerala,2018-01,267849.48,1,10830230.6,Roads
agy_0015,Kottayam Panch. Samiti,Kerala,2018-04,573869.3,1,11404099.9,Roads
agy_0015,Kottayam Panch. Samiti,Kerala,2019-02,498977.42,1,11903077.32,Roads
agy_0015,Kottayam Panch. Samiti,Kerala,2019-03,1047206.6099999999,2,12950283.93,Roads
agy_0015,Kottayam Panch. Samiti,Kerala,2019-04,628264.07,1,13578548.0,Roads
agy_0016,Kozhikode District Authority,Kerala,2015-11,2114386.3200000003,2,2114386.3200000003,Construction
agy_0016,Kozhikode District Authority,Kerala,2016-02,1378521.03,2,3492907.3500000006,Construction
agy_0016,Kozhikode District Authority,Kerala,2016-04,1558887.93,1,5051795.28,Construction
agy_0016,Kozhikode District Authority,Kerala,2016-05,3020259.8600000003,2,8072055.140000001,Construction
agy_0016,Kozhikode District Authority,Kerala,2016-07,1067200.02,1,9139255.16,Construction
agy_0016,Kozhikode District Authority,Kerala,2016-09,1653681.97,3,10792937.13,Construction
agy_0016,Kozhikode District Authority,Kerala,2017-01,2998070.54,2,13791007.670000002,Construction
agy_0016,Kozhikode District Authority,Kerala,2018-04,28184197.310000002,5,41975204.980000004,Construction
agy_0016,Kozhikode District Authority,Kerala,2018-05,1301763.53,1,43276968.510000005,Construction
agy_0016,Kozhikode District Authority,Kerala,2018-08,2122917.07,2,45399885.580000006,Construction
agy_0016,Kozhikode District Authority,Kerala,2018-12,1599591.06,2,46999476.64,Construction
agy_0016,Kozhikode District Authority,Kerala,2019-01,1155929.4300000002,2,48155406.07000001,Construction
agy_0017,Kozhikode Public Works Department,Kerala,2015-10,1329739.16,1,1329739.16,Roads
agy_0017,Kozhikode Public Works Department,Kerala,2016-01,1868028.38,1,3197767.54,Roads
agy_0017,Kozhikode Public Works Department,Kerala,2016-04,1379682.29,2,4577449.83,Roads
agy_0017,Kozhikode Public Works Department,Kerala,2017-04,1592347.0,3,6169796.83,Roads
agy_0017,Kozhikode Public Works Department,Kerala,2017-11,1536547.04,2,7706343.87,Roads
agy_0017,Kozhikode Public Works Department,Kerala,2017-12,1645357.3199999998,3,9351701.19,Roads
agy_0017,Kozhikode Public Works Department,Kerala,2018-03,1160841.85,2,10512543.04,Roads
agy_0017,Kozhikode Public Works Department,Kerala,2018-06,2765790.52,2,13278333.559999999,Roads
agy_0017,Kozhikode Public Works Department,Kerala,2018-10,2383123.5700000003,2,15661457.129999999,Roads
agy_0018,Kozhikode Zilla Parishad,Kerala,2015-06,1565240.23,2,1565240.23,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2015-07,1858008.85,3,3423249.08,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2015-08,3135605.05,2,6558854.13,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2015-09,587645.82,1,7146499.95,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2015-12,1915522.73,2,9062022.68,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2016-01,1151733.69,2,10213756.37,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2016-03,1756505.04,3,11970261.41,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2016-07,2486018.42,2,14456279.83,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2016-09,1607335.42,1,16063615.25,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2016-10,1748875.4500000002,3,17812490.7,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2016-12,1973978.25,2,19786468.95,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2017-01,2200422.8,3,21986891.75,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2017-03,3783268.48,2,25770160.23,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2017-04,1997947.63,1,27768107.86,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2017-07,1436782.87,3,29204890.73,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2017-10,2529766.52,2,31734657.25,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2018-01,3226242.35,2,34960899.6,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2018-02,2614179.5700000003,2,37575079.17,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2018-03,1613015.03,2,39188094.2,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2018-04,1690806.03,3,40878900.23,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2018-05,503770.37,1,41382670.6,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2018-06,3011027.99,3,44393698.59,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2018-07,1595201.53,1,45988900.12,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2018-08,1429198.32,1,47418098.44,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2018-09,1652623.15,3,49070721.59,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2018-10,1196638.25,1,50267359.84,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2018-11,1988603.0699999998,3,52255962.91,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2019-01,2255691.93,1,54511654.84,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2019-02,1224524.8399999999,3,55736179.68,Health
agy_0018,Kozhikode Zilla Parishad,Kerala,2019-03,1688360.95,3,57424540.63,Health
agy_0019,Vadakara Municipal Council,Kerala,2015-06,1578459.04,3,1578459.04,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2015-09,1579431.19,3,3157890.23,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2016-03,1269906.87,3,4427797.1,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2016-04,1256440.77,1,5684237.87,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2016-05,1308413.27,1,6992651.140000001,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2016-07,1669423.66,1,8662074.8,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2016-09,1467693.32,3,10129768.120000001,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2017-02,1379985.17,1,11509753.29,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2017-03,1181894.3399999999,2,12691647.629999999,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2017-08,661223.69,1,13352871.32,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2017-09,2276664.79,1,15629536.11,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2017-12,1446235.2,3,17075771.31,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2018-01,2169894.34,3,19245665.65,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2018-03,1919376.34,3,21165041.99,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2018-04,1316487.98,1,22481529.97,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2018-06,959895.47,1,23441425.439999998,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2018-07,1929754.82,3,25371180.259999998,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2018-08,1668147.3199999998,2,27039327.58,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2018-09,1049850.93,3,28089178.509999998,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2018-10,1452974.83,2,29542153.34,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2018-11,1469243.88,3,31011397.22,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2019-01,1725320.56,2,32736717.78,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2019-02,1352070.3399999999,2,34088788.12,Public Amenities
agy_0019,Vadakara Municipal Council,Kerala,2019-03,1034253.64,3,35123041.76,Public Amenities
agy_0020,Malappuram Gram Panchayat,Kerala,2015-06,1132039.63,3,1132039.63,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2015-07,917482.76,1,2049522.39,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2015-08,672365.03,3,2721887.42,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2015-09,998072.01,3,3719959.4299999997,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2015-10,782816.26,2,4502775.6899999995,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2015-11,549101.54,1,5051877.23,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2015-12,1532926.03,3,6584803.26,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2016-01,1494060.63,3,8078863.89,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2016-03,1106767.0,1,9185630.89,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2016-04,1294370.53,1,10480001.42,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2016-05,412580.94,2,10892582.36,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2016-07,918594.59,3,11811176.95,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2016-08,1173038.3399999999,3,12984215.29,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2016-09,1528052.9,2,14512268.19,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2016-11,1902251.89,1,16414520.08,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2016-12,944964.14,2,17359484.22,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2017-01,884583.6,2,18244067.82,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2017-02,1145668.58,1,19389736.4,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2017-03,1244894.83,2,20634631.23,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2017-04,1239860.81,1,21874492.04,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2017-05,886203.97,3,22760696.009999998,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2017-06,1143034.83,1,23903730.84,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2017-08,1358391.65,1,25262122.49,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2017-09,1125620.73,1,26387743.22,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2017-10,1146236.1199999999,2,27533979.34,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2017-11,632787.8,2,28166767.14,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2017-12,1140890.21,2,29307657.35,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2018-02,858557.64,3,30166214.99,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2018-03,843793.34,2,31010008.33,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2018-05,991339.66,2,32001347.99,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2018-07,988352.5900000001,2,32989700.58,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2018-08,1260645.24,3,34250345.82,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2018-09,1075820.8599999999,2,35326166.68,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2018-10,1056395.3,2,36382561.98,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2018-11,942061.25,1,37324623.23,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2019-01,1500122.76,3,38824745.99,Roads
agy_0020,Malappuram Gram Panchayat,Kerala,2019-04,1206829.94,1,40031575.93,Roads
agy_0021,Malappuram Municipal Corporation,Kerala,2015-06,3054367.0999999996,2,3054367.0999999996,Public Amenities
agy_0021,Malappuram Municipal Corporation,Kerala,2015-07,2236939.62,3,5291306.72,Public Amenities
agy_0021,Malappuram Municipal Corporation,Kerala,2015-08,1418134.1,1,6709440.82,Public Amenities
agy_0021,Malappuram Municipal Corporation,Kerala,2015-09,3809532.49,3,10518973.31,Public Amenities
agy_0021,Malappuram Municipal Corporation,Kerala,2015-10,2130003.75,2,12648977.06,Public Amenities
agy_0021,Malappuram Municipal Corporation,Kerala,2015-11,2001835.4700000002,2,14650812.530000001,Public Amenities
agy_0021,Malappuram Municipal Corporation,Kerala,2015-12,1996709.56,2,16647522.09,Public Amenities
agy_0021,Malappuram Municipal Corporation,Kerala,2016-01,2410486.54,2,19058008.63,Public Amenities
agy_0021,Malappuram Municipal Corporation,Kerala,2016-02,1640620.3,1,20698628.93,Public Amenities
agy_0021,Malappuram Municipal Corporation,Kerala,2016-03,3062741.18,1,23761370.11,Public Amenities
